Tipo_Acero_Limpio,Grado_Acero,Ciclo,Familia,Muestra_Probeta_Temp,Soaking,,Alarg Max Req (merged),Alarg Min Req (merged),Alarg. Obt. (%) (merged),Fluencia 0.2% Obt (merged),Fluencia 0.5% Obt (merged),Fluencia 0.6% Obt (merged),Fluencia 0.7% Obt (merged),Fluencia Max Req (merged),Fluencia Min Req (merged),Fluencia Offset Obt (merged),Rotura Max Req (merged),Rotura Min Req (merged),Rotura Obt (merged),,,Dureza Ind. Máx. Obt 1 (merged),Dureza Ind. Max. Req (merged),Dureza Ind. Mín. Obt 1 (merged),Dureza Ind. Min. Req (merged),Dureza Prom. Máx. Obt 1 (merged),Dureza Prom. Max. Req (merged),Dureza Prom. Mín. Obt 1 (merged),Dureza Prom. Mín. Req (merged),,,Area Dúctil Indiv. Max. Req (%) (merged),Area Dúctil Indiv. Min. Obt (%) (merged),Area Dúctil Indiv. Min. Req (%) (merged),Area Dúctil Prom. Max. Req (%) (merged),Area Dúctil Prom. Min. Obt (%) (merged),Area Dúctil Prom. Min. Req (%) (merged),Energia Indiv. Max. Req. (J) (merged),Energia Indiv. Min. Obt. (J) (merged),Energia Indiv. Min. Req. (J) (merged),Energia Prom. Max. Req. (J) (merged),Energia Prom. Min. Obt. (J) (merged),Energia Prom. Min. Req. (J) (merged),Temp Ensayo Req (merged)
DS748,13-5-2 95,87318,TN95 Super Cr13,4215418-6467369-585,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,117,,,122,22,0
DS748,13-5-2 95,87318,TN95 Super Cr13,4215418-6467370-585,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,111,,,115,22,-10
DS641,TD900,32314,,4161836-6392107-640,5,,,16,17.5,909,,,,,750,,,900,1004,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD900,32314,,4161836-6392108-640,5,,,,,,,,,,,,,,,,,34.7,,34.4,,34.57,,34.57,,,,,,,,,,,,,,,,
DS641,TD900,32314,,4161836-6392110-640,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,20,,,9,,,9,,0
DS940,TN 125HC,84901,TN125,4167109-6401880-635,35,,,12.3,23,,923,,,1039,862,,,931,984,,,,,,,,,,,,,,,,,,,,,,,,,
DS940,TN 125HC,84901,TN125,4167109-6401881-635,35,,,,,,,,,,,,,,,,,32.5,,31.7,,32.33,,31.8,,,,,,,,,,,,,,,,
DS940,TN 125HC,84901,TN125,4167109-6401883-635,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,63,9,,64,13,0
DS433,P110,11812,P110,4052469-6227385-750,10,,,,29,,,675,,965,758,673,,862,779,,,,,,,,,,,,,,,,,,,,,,,,,
DS433,P110,11812,P110,4052469-6227386-750,10,,,,,,,,,,,,,,,,,23.5,,23.5,,22.93,,22.93,,,,,,,,,,,,,,,,
DS433,P110,11812,P110,4052469-6227388-750,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,106,,,109,,0
DS957,L80 TYPE 1,11768,L80,4078010-6263023-725,15,,,,29,,573,572,,655,552,572,,655,673,,,,,,,,,,,,,,,,,,,,,,,,,
DS957,L80 TYPE 1,11768,L80,4078010-6263024-725,15,,,,,,,,,,,,,,,,,16.4,24,15.4,,16,23,15.6,,,,,,,,,,,,,,,,
DS957,L80 TYPE 1,11768,L80,4078010-6263026-725,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,90,,,91,15,0
DS748,13-5-2 95,87318,TN95 Super Cr13,4207845-6455245-595,45,,,13.6,24.5,640,,,,724,655,,,724,785,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4207845-6455247-595,45,,,,,,,,,,,,,,,,,26,30,25,,25.5,,25.5,28,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4207845-6455249-595,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,100,,,107,22,0
DS748,13-5-2 95,87318,TN95 Super Cr13,4207845-6455250-595,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,104,,,109,22,-10
DS748,13-5-2 95,87318,TN95 Super Cr13,4219328-6479648-585,45,,,13.6,28.5,681,677,,,724,655,,,724,809,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4219328-6479650-585,45,,,,,,,,,,,,,,,,,26.8,30,26.2,,26.43,28,26.43,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4215158-6466590-590,45,,,13.6,24.5,708,,,,724,655,,,724,833,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4215158-6466592-590,45,,,,,,,,,,,,,,,,,26.3,30,25.5,,25.87,,25.87,28,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4215158-6466594-590,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,116,,,119,22,0
DS748,13-5-2 95,87318,TN95 Super Cr13,4215158-6466595-590,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,116,,,122,22,-10
DS748,13-5-2 95,87318,TN95 Super Cr13,4215158-6466752-590,45,,,13.6,28,675,,,,724,655,,,724,807,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4215419-6467334-590,45,,,13.6,23,684,,,,724,655,,,724,810,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4215419-6467336-590,45,,,,,,,,,,,,,,,,,25.6,30,25.2,,25.43,,25.43,28,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4215419-6467338-590,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,112,,,115,22,0
DS748,13-5-2 95,87318,TN95 Super Cr13,4215419-6467339-590,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,113,,,118,22,-10
DS748,13-5-2 95,87318,TN95 Super Cr13,4215419-6467447-590,45,,,13.6,24,687,,,,724,655,,,724,806,,,,,,,,,,,,,,,,,,,,,,,,,
DS564,X70Q-L485Q,61666,X70,4150789-6377869-655,16,,,19,29.5,,622,621,,635,485,622,760,570,680,,,,,,,,,,,,,,,,,,,,,,,,,
DS564,X70Q-L485Q,61666,X70,4150789-6377872-655,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,120,,,122,,-30
DS564,X70Q-L485Q,61666,X70,4150789-6377873-655,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,120,,,131,,-10
DS564,X70Q-L485Q,61666,X70,4150789-6377874-655,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,120,,,120,,0
DS606,H40,11789,,4115884-6332382-690,15,,,26.9,31.5,,603,,,552,379,,,655,721,,,,,,,,,,,,,,,,,,,,,,,,,
DS606,H40,11789,,4115884-6332385-690,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,82,,,84,,-10
DS940,TN 125HC,84901,TN125,4167112-6401961-640,35,,,12.3,22,,929,,,1039,862,,,931,996,,,,,,,,,,,,,,,,,,,,,,,,,
DS940,TN 125HC,84901,TN125,4167112-6401962-640,35,,,,,,,,,,,,,,,,,32.6,,32.2,,32.43,,32.37,,,,,,,,,,,,,,,,
DS940,TN 125HC,84901,TN125,4167112-6401964-640,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,61,9,,62,13,0
DS748,13-5-2 95,87318,TN95 Super Cr13,4207846-6454677-600,45,,,13.6,25,618,,,,724,655,,,,788,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4207846-6454679-600,45,,,,,,,,,,,,,,,,,25,30,24.5,,24.77,,24.77,28,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4207846-6454681-600,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,103,,,108,22,0
DS748,13-5-2 95,87318,TN95 Super Cr13,4207846-6454682-600,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,107,,,110,22,-10
DS027,B-L245-B,50367,,4118190-6332313-690,15,,,27,44,,347,,,552,379,,,655,477,,,,,,,,,,,,,,,,,,,,,,,,,
DS027,B-L245-B,50367,,4118190-6332317-690,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,235,,,248,,-10
DS710,L80 tipo 1,87298,,4119574-6334213-690,6,,,14.9,19,,620,620,,655,552,620,,655,701,,,,,,,,,,,,,,,,,,,,,,,,,
DS710,L80 tipo 1,87298,,4119574-6334215-690,6,,,,,,,,,,,,,,,,,19.5,,19.5,,19.3,23,19.3,,,,,,,,,,,,,,,,
DS710,L80 tipo 1,87298,,4119574-6334217-690,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,99,,,99,14.85,0
DS710,L80 tipo 1,87298,,4120027-6334195-690,10,,,14.9,24,,598,599,,655,552,598,,655,685,,,,,,,,,,,,,,,,,,,,,,,,,
DS710,L80 tipo 1,87298,,4120027-6334197-690,10,,,,,,,,,,,,,,,,,18.2,,18.2,,17.8,23,17.8,,,,,,,,,,,,,,,,
DS710,L80 tipo 1,87298,,4120027-6334199-690,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,101,,,103,14.85,0
DS564,X70Q-L485Q,61666,X70,4145002-6375181-665,16,,,19,29.5,,548,551,,635,485,547,760,570,621,,,,,,,,,,,,,,,,,,,,,,,,,
DS564,X70Q-L485Q,61666,X70,4145002-6375184-665,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,118,,,126,,-30
DS564,X70Q-L485Q,61666,X70,4145002-6375185-665,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,109,,,120,,-10
DS564,X70Q-L485Q,61666,X70,4145002-6375186-665,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,119,,,122,,0
DS710,L80 tipo 1,87298,,4120106-6334152-690,15,,,14.9,24.5,,571,571,,655,552,572,,655,662,,,,,,,,,,,,,,,,,,,,,,,,,
DS710,L80 tipo 1,87298,,4120106-6334154-690,15,,,,,,,,,,,,,,,,,17,,17,,16.93,,16.93,,,,,,,,,,,,,,,,
DS710,L80 tipo 1,87298,,4120106-6334156-690,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,100,,,104,14.85,0
DS748,13-5-2 95,87318,TN95 Super Cr13,4225060-6479208-585,45,,,13.6,24.5,718,716,,,724,655,,,724,835,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4225060-6479210-585,45,,,,,,,,,,,,,,,,,28.6,30,28.1,,28.4,28,28.4,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4225060-6479212-585,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,112,,,113,,0
DS748,13-5-2 95,87318,TN95 Super Cr13,4225060-6479213-585,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,117,,,119,,-10
DS750,L80 13CR,84970,L80 Cr13,4110237-6319667-700,45,,,,26,,,,,655,552,,,655,780,,,,,,,,,,,,,,,,,,,,,,,,,
DS750,L80 13CR,84970,L80 Cr13,4110237-6319669-700,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,80,,,85,32,,93,48,0
DS750,L80 13CR,84970,L80 Cr13,4110237-6319670-700,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,55,,,70,32,,74,48,-10
DS750,L80 13CR,84970,L80 Cr13,4110237-6320001-700,45,,,,,,,,,,,,,,,,,24.3,24,22.8,,23.47,23,22.9,,,,,,,,,,,,,,,,
DS750,L80 13CR,84970,L80 Cr13,4110237-6323814-700,45,,,,,,,,,,,,,,,,,24.2,24,22.2,,23.2,23,23.1,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4225564-6482823-585,45,,,13.6,21,743,743,,,724,655,,,724,845,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4225564-6482825-585,45,,,,,,,,,,,,,,,,,28.6,30,28.3,,28.47,28,28.47,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4225564-6482827-585,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,113,,,117,,0
DS748,13-5-2 95,87318,TN95 Super Cr13,4225564-6482828-585,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,119,,,123,,-10
DS701,P 110,83088,P110,4270700-6546332-540,20,,,15.5,29.5,,829,836,,965,758,,,862,912,,,,,,,,,,,,,,,,,,,,,,,,,
DS701,P 110,83088,P110,4270700-6546333-540,20,,,,,,,,,,,,,,,,,31.6,,31.6,,31.23,,31.23,,,,,,,,,,,,,,,,
DS701,P 110,83088,P110,4270700-6546335-540,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,115,,,116,,-10
DS701,P 110,83088,P110,4270700-6546336-540,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,113,,,117,,0
DS748,13-5-2 95,87318,TN95 Super Cr13,4226504-6482916-585,45,,,13.6,25,723,712,,,724,655,,,724,832,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4226504-6482918-585,45,,,,,,,,,,,,,,,,,27.4,30,27.2,,27.33,28,27.33,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4226504-6482920-585,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,119,,,120,,0
DS748,13-5-2 95,87318,TN95 Super Cr13,4226504-6482921-585,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,121,,,126,,-10
DS940,TN 125HC,84901,TN125,4167113-6404174-645,35,,,12.3,24.5,,872,,,1039,862,,,931,937,,,,,,,,,,,,,,,,,,,,,,,,,
DS940,TN 125HC,84901,TN125,4167113-6404175-645,35,,,,,,,,,,,,,,,,,32.5,,31.3,,32.17,,31.9,,,,,,,,,,,,,,,,
DS940,TN 125HC,84901,TN125,4167113-6404177-645,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,60,9,,61,13,0
DS423,X60QS-L415QS,70925,X60,4162903-6397221-650,15,,,23,32.5,,550,,,565,415,548,,520,633,,,,,,,,,,,,,,,,,,,,,,,,,
DS423,X60QS-L415QS,70925,X60,4162903-6397225-650,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,85,,211,45,,234,60,-10
DS748,13-5-2 95,87318,TN95 Super Cr13,4207849-6457321-605,45,,,13.6,20,636,,,,724,655,,,,789,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4207849-6457323-605,45,,,,,,,,,,,,,,,,,24.9,30,23.8,,24.4,,24.4,28,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4207849-6457325-605,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,109,,,117,22,0
DS748,13-5-2 95,87318,TN95 Super Cr13,4207849-6457326-605,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,117,,,120,22,-10
DS748,13-5-2 95,87318,TN95 Super Cr13,4219330-6479695-595,45,,,,,,,,,,,,,,,,,26,30,25.7,,25.9,28,25.9,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4219330-6487739-595,45,,,13.6,28,706,703,,,724,655,,,724,826,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,TN 110SS,84952,C110,4124807-6340466-690,48,,,16.7,30.5,,,824,824,828,758,,,793,901,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,TN 110SS,84952,C110,4124807-6340468-690,48,,,,,,,,,,,,,,,,,30.1,29,28.8,,29.93,,29.53,,,,,,,,,,,,,,,,
DS847,TN 110SS,84952,C110,4124807-6340470-690,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,75,,95,,,132,50,,138,60,-10
DS423,DNVGL SMLS 450 SD,71000,X60,4190143-6431711-625,15,,,20,38.5,,502,,,570,460,501,705,535,597,,,,,,,,,,,,,,,,,,,,,,,,,
DS423,DNVGL SMLS 450 SD,71000,X60,4190143-6431715-625,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,390,38,,403,45,0
DS606,H40,11789,,4115885-6332392-700,15,,,26.9,32.5,,595,,,552,379,,,655,715,,,,,,,,,,,,,,,,,,,,,,,,,
DS606,H40,11789,,4115885-6332395-700,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,84,,,86,,-10
DS968,B L245 X42 L290 B C,60627,,4236855-6513309-580,15,,,23.5,28.5,,473,,,495,290,472,655,485,616,,,,,,,,,,,,,,,,,,,,,,,,,
DS968,B L245 X42 L290 B C,60627,,4236855-6513312-580,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,279,,,287,,-10
DS968,B L245 X42 L290 B C,60627,,4236855-6513313-580,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,282,20,,310,27,0
DS750,L80 13CR,84970,L80 Cr13,4123018-6336865-695,45,,,,27.5,,,,,655,552,,,655,792,,,,,,,,,,,,,,,,,,,,,,,,,
DS750,L80 13CR,84970,L80 Cr13,4123018-6336866-695,45,,,,,,,,,,,,,,,,,23.6,24,22.9,,23.27,23,23.1,,,,,,,,,,,,,,,,
DS750,L80 13CR,84970,L80 Cr13,4123018-6336868-695,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,60,,,66,32,,72,48,-10
DS750,L80 13CR,84970,L80 Cr13,4123018-6336869-695,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,75,,,83,32,,87,48,0
DS027,B-L245-B,50367,,4118193-6332220-700,15,,,27,41,,360,,,552,379,,,655,494,,,,,,,,,,,,,,,,,,,,,,,,,
DS027,B-L245-B,50367,,4118193-6332223-700,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,229,,,240,,-10
DS968,B L245 X42 L290 B C,60627,,4238112-6512721-580,25,,,23.5,27,,441,,,495,290,443,655,485,580,,,,,,,,,,,,,,,,,,,,,,,,,
DS968,B L245 X42 L290 B C,60627,,4238112-6512724-580,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,280,,,303,,-10
DS968,B L245 X42 L290 B C,60627,,4238112-6512725-580,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,286,20,,298,27,0
DS710,L80 tipo 1,84850,,4169107-6404237-650,15,,,19.3,29.5,,670,669,,655,552,,,655,758,,,,,,,,,,,,,,,,,,,,,,,,,
DS710,L80 tipo 1,84850,,4169107-6404239-650,15,,,,,,,,,,,,,,,,,24,24,22.6,,23.77,23,22.77,,,,,,,,,,,,,,,,
DS710,L80 tipo 1,84850,,4169107-6404241-650,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS710,L80 tipo 1,84850,,4169107-6404241-650,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,146,,,153,,0
DS748,TN 95CR13S - 13-5-2 95,84402,,4234313-6512495-585,45,,,,28.5,,,,,758,655,686,,724,784,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,TN 95CR13S - 13-5-2 95,84402,,4234313-6512499-585,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,116,22,,119,33,0
DS748,TN 95CR13S - 13-5-2 95,84402,,4234313-6512500-585,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,114,22,,118,33,-10
DS748,TN 95CR13S - 13-5-2 95,84402,,4234313-6512926-585,45,,,,,,,,,,,,,,,,,26.3,30,25,,25.67,,25.67,,,,,,,,,,,,,,,,
DS710,L80 tipo 1,84850,,4169582-6404681-650,25,,,19.3,30.5,,660,660,,655,552,,,655,758,,,,,,,,,,,,,,,,,,,,,,,,,
DS710,L80 tipo 1,84850,,4169582-6404683-650,25,,,,,,,,,,,,,,,,,22.9,24,21.8,,22.8,23,21.87,,,,,,,,,,,,,,,,
DS710,L80 tipo 1,84850,,4169582-6404685-650,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS710,L80 tipo 1,84850,,4169582-6404685-650,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,148,,,151,,0
DS847,TN 110SS,84952,C110,4124808-6340491-695,48,,,16.7,32.5,,,792,789,828,758,,,793,870,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,TN 110SS,84952,C110,4124808-6340493-695,48,,,,,,,,,,,,,,,,,29.8,29,28.9,,29.63,,29.1,,,,,,,,,,,,,,,,
DS847,TN 110SS,84952,C110,4124808-6340495-695,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,75,,95,,,138,50,,146,60,-10
DS847,TN 110SS,84952,C110,4124808-6342414-695,48,,,,,,,,,,,,,,,,,29.9,29,28,,29.53,,28.8,,,,,,,,,,,,,,,,
DS564,X70Q-L485Q,61666,X70,4145005-6375197-675,16,,,19,32,,524,525,,635,485,525,760,570,605,,,,,,,,,,,,,,,,,,,,,,,,,
DS564,X70Q-L485Q,61666,X70,4145005-6375200-675,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,123,,,129,,-30
DS564,X70Q-L485Q,61666,X70,4145005-6375201-675,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,131,,,141,,-10
DS564,X70Q-L485Q,61666,X70,4145005-6375202-675,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,124,,,131,,0
DS748,13-5-2 95,87318,TN95 Super Cr13,4225062-6479283-595,45,,,13.6,23,726,720,,,724,655,,,724,844,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4225062-6479285-595,45,,,,,,,,,,,,,,,,,28.6,30,28.5,,28.53,28,28.53,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4225062-6479287-595,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,114,,,119,,0
DS748,13-5-2 95,87318,TN95 Super Cr13,4225062-6479288-595,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,118,,,120,,-10
DS750,L80 13CR,84970,L80 Cr13,4110240-6319655-710,45,,,,29,,,,,655,552,,,655,766,,,,,,,,,,,,,,,,,,,,,,,,,
DS750,L80 13CR,84970,L80 Cr13,4110240-6319656-710,45,,,,,,,,,,,,,,,,,22.1,24,21.4,,21.9,23,21.73,,,,,,,,,,,,,,,,
DS750,L80 13CR,84970,L80 Cr13,4110240-6319657-710,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,90,,,103,32,,109,48,0
DS750,L80 13CR,84970,L80 Cr13,4110240-6319658-710,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,70,,,75,32,,82,48,-10
DS423,X60QS-L415QS,70925,X60,4170317-6407171-650,25,,,23,34,,534,,,565,415,534,,520,614,,,,,,,,,,,,,,,,,,,,,,,,,
DS423,X60QS-L415QS,70925,X60,4170317-6407175-650,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,85,,242,45,,254,60,-10
DS748,13-5-2 95,87318,TN95 Super Cr13,4225567-6487814-595,45,,,13.6,24,732,,,,724,655,,,724,839,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4225567-6487816-595,45,,,,,,,,,,,,,,,,,28.4,30,27.9,,28.23,28,28.23,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4226505-6482856-595,45,,,13.6,22,689,685,,,724,655,,,724,813,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4226505-6482858-595,45,,,,,,,,,,,,,,,,,27,30,26.3,,26.6,28,26.6,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4226505-6482860-595,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,119,,,119,,0
DS748,13-5-2 95,87318,TN95 Super Cr13,4226505-6482861-595,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,121,,,123,,-10
DS641,TD950,31225,,4251570-6520901-570,S/TT,,,15,10,997,,,,,850,,,950,1140,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD950,31225,,4251570-6520902-570,S/TT,,,,,,,,,,,,,,,,,35.4,,35.4,,35.3,,35.3,,,,,,,,,,,,,,,,
DS868,T95 1,84861,,4122299-6336076-700,50,,,13.7,21.5,,737,,,758,655,736,,724,841,,,,,,,,,,,,,,,,,,,,,,,,,
DS868,T95 1,84861,,4122299-6336078-700,50,,,,,,,,,,,,,,,,,25.4,27,25.4,,24.93,25.4,24.93,,,,,,,,,,,,,,,,
DS868,T95 1,84861,,4122299-6336080-700,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,75,,95,,,166,,,170,21,-40
DS868,T95 1,84861,,4122299-6336081-700,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,181,,,187,,0
DS868,T95 1,84861,,4122301-6336064-700,40,,,13.7,21.5,,739,,,758,655,739,,724,844,,,,,,,,,,,,,,,,,,,,,,,,,
DS868,T95 1,84861,,4122301-6336066-700,40,,,,,,,,,,,,,,,,,25.5,27,25.5,,25.43,25.4,25.43,,,,,,,,,,,,,,,,
DS868,T95 1,84861,,4122301-6336068-700,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,75,,80,,,131,,,137,21,-40
DS868,T95 1,84861,,4122301-6336069-700,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,170,,,171,,0
DS641,TD950,32252,,4342210-6654505-480,S/TT,,,,,,,,,,,,,,,,,32.9,,29.9,,31,,31,,,,,,,,,,,,,,,,
DS847,TN 110SS,84952,C110,4126389-6341944-697,48,,,16.7,33.5,,,752,752,828,758,,,793,837,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,TN 110SS,84952,C110,4126389-6341946-697,48,,,,,,,,,,,,,,,,,29.5,29,28,,28.9,,28.77,,,,,,,,,,,,,,,,
DS847,TN 110SS,84952,C110,4126389-6341948-697,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,147,50,,151,60,-10
DS847,TN 110SS,84952,C110,4126389-6342415-697,48,,,,,,,,,,,,,,,,,29.4,29,28.1,,28.93,,28.4,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4219332-6479674-605,45,,,13.6,24.5,676,671,,,724,655,,,724,815,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4219332-6479676-605,45,,,,,,,,,,,,,,,,,26.2,30,25.7,,25.9,28,25.9,,,,,,,,,,,,,,,,
DS847,TN 110SS,84952,C110,4124809-6340598-700,48,,,16.7,32.5,,,741,741,828,758,,,793,823,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,TN 110SS,84952,C110,4124809-6340600-700,48,,,,,,,,,,,,,,,,,28.2,29,26.3,,27.83,,27.03,,,,,,,,,,,,,,,,
DS847,TN 110SS,84952,C110,4124809-6340602-700,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,164,50,,166,60,-10
